"Plot Title: spawning_tank"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 10635918, SEN S/N: 10635918)","Intensity, Lux (LGR S/N: 10635918, SEN S/N: 10635918)","Coupler Attached (LGR S/N: 10635918)","Coupler Detached (LGR S/N: 10635918)","Host Connected (LGR S/N: 10635918)","Stopped (LGR S/N: 10635918)","End Of File (LGR S/N: 10635918)"
448,06/09/16 08:45:00 AM,26.195,2238.9,,,,,
449,06/09/16 09:00:00 AM,26.292,2497.2,,,,,
450,06/09/16 09:15:00 AM,26.292,3788.9,,,,,
451,06/09/16 09:30:00 AM,26.292,2583.4,,,,,
452,06/09/16 09:45:00 AM,26.292,2152.8,,,,,
453,06/09/16 10:00:00 AM,26.292,3788.9,,,,,
454,06/09/16 10:15:00 AM,26.390,3444.5,,,,,
455,06/09/16 10:30:00 AM,26.390,4477.8,,,,,
456,06/09/16 10:45:00 AM,26.488,9300.1,,,,,
457,06/09/16 11:00:00 AM,26.683,7577.8,,,,,
458,06/09/16 11:15:00 AM,26.488,1808.3,,,,,
459,06/09/16 11:30:00 AM,26.488,3961.1,,,,,
460,06/09/16 11:45:00 AM,26.488,3616.7,,,,,
461,06/09/16 12:00:00 PM,26.390,1377.8,,,,,
462,06/09/16 12:15:00 PM,26.585,4133.4,,,,,
463,06/09/16 12:30:00 PM,26.488,3788.9,,,,,
464,06/09/16 12:45:00 PM,26.585,2497.2,,,,,
465,06/09/16 01:00:00 PM,26.683,3961.1,,,,,
466,06/09/16 01:15:00 PM,26.585,3272.2,,,,,
467,06/09/16 01:30:00 PM,26.488,2325.0,,,,,
468,06/09/16 01:45:00 PM,26.488,1980.6,,,,,
469,06/09/16 02:00:00 PM,26.585,4822.3,,,,,
470,06/09/16 02:15:00 PM,26.488,2325.0,,,,,
471,06/09/16 02:30:00 PM,26.585,4133.4,,,,,
472,06/09/16 02:45:00 PM,26.488,3272.2,,,,,
473,06/09/16 03:00:00 PM,26.488,753.5,,,,,
474,06/09/16 03:15:00 PM,26.488,1377.8,,,,,
475,06/09/16 03:30:00 PM,26.488,2152.8,,,,,
476,06/09/16 03:45:00 PM,26.488,1722.2,,,,,
477,06/09/16 04:00:00 PM,26.488,2497.2,,,,,
478,06/09/16 04:15:00 PM,26.488,1345.5,,,,,
479,06/09/16 04:30:00 PM,26.488,1550.0,,,,,
480,06/09/16 04:45:00 PM,26.488,1808.3,,,,,
481,06/09/16 05:00:00 PM,26.488,1550.0,,,,,
482,06/09/16 05:15:00 PM,26.488,1377.8,,,,,
483,06/09/16 05:30:00 PM,26.488,1237.9,,,,,
484,06/09/16 05:45:00 PM,26.390,861.1,,,,,
485,06/09/16 06:00:00 PM,26.390,656.6,,,,,
486,06/09/16 06:15:00 PM,26.390,409.0,,,,,
487,06/09/16 06:30:00 PM,26.390,419.8,,,,,
488,06/09/16 06:45:00 PM,26.390,118.4,,,,,
489,06/09/16 07:00:00 PM,26.390,75.3,,,,,
490,06/09/16 07:15:00 PM,26.390,10.8,,,,,
491,06/09/16 07:30:00 PM,26.390,0.0,,,,,
492,06/09/16 07:45:00 PM,26.390,0.0,,,,,
493,06/09/16 08:00:00 PM,26.292,0.0,,,,,
494,06/09/16 08:15:00 PM,26.292,0.0,,,,,
495,06/09/16 08:30:00 PM,26.292,0.0,,,,,
496,06/09/16 08:45:00 PM,26.292,0.0,,,,,
497,06/09/16 09:00:00 PM,26.195,0.0,,,,,
498,06/09/16 09:15:00 PM,26.195,0.0,,,,,
499,06/09/16 09:30:00 PM,26.195,0.0,,,,,
500,06/09/16 09:45:00 PM,26.195,0.0,,,,,
501,06/09/16 10:00:00 PM,26.097,0.0,,,,,
502,06/09/16 10:15:00 PM,26.195,0.0,,,,,
503,06/09/16 10:30:00 PM,26.097,0.0,,,,,
504,06/09/16 10:45:00 PM,26.097,0.0,,,,,
505,06/09/16 11:00:00 PM,26.097,0.0,,,,,
506,06/09/16 11:15:00 PM,26.097,0.0,,,,,
507,06/09/16 11:30:00 PM,26.097,0.0,,,,,
508,06/09/16 11:45:00 PM,26.097,0.0,,,,,
509,06/10/16 12:00:00 AM,26.097,0.0,,,,,
510,06/10/16 12:15:00 AM,26.000,0.0,,,,,
511,06/10/16 12:30:00 AM,26.000,0.0,,,,,
512,06/10/16 12:45:00 AM,26.000,0.0,,,,,
513,06/10/16 01:00:00 AM,26.000,0.0,,,,,
514,06/10/16 01:15:00 AM,26.000,0.0,,,,,
515,06/10/16 01:30:00 AM,25.902,0.0,,,,,
516,06/10/16 01:45:00 AM,25.902,0.0,,,,,
517,06/10/16 02:00:00 AM,26.000,0.0,,,,,
518,06/10/16 02:15:00 AM,25.902,0.0,,,,,
519,06/10/16 02:30:00 AM,25.902,0.0,,,,,
520,06/10/16 02:45:00 AM,25.902,0.0,,,,,
521,06/10/16 03:00:00 AM,25.902,0.0,,,,,
522,06/10/16 03:15:00 AM,25.902,0.0,,,,,
523,06/10/16 03:30:00 AM,26.000,0.0,,,,,
524,06/10/16 03:45:00 AM,26.000,0.0,,,,,
525,06/10/16 04:00:00 AM,25.902,0.0,,,,,
526,06/10/16 04:15:00 AM,25.902,0.0,,,,,
527,06/10/16 04:30:00 AM,25.902,0.0,,,,,
528,06/10/16 04:45:00 AM,25.708,0.0,,,,,
529,06/10/16 05:00:00 AM,25.610,0.0,,,,,
530,06/10/16 05:15:00 AM,25.513,0.0,,,,,
531,06/10/16 05:30:00 AM,25.416,0.0,,,,,
532,06/10/16 05:45:00 AM,25.319,0.0,,,,,
533,06/10/16 06:00:00 AM,25.222,86.1,,,,,
534,06/10/16 06:15:00 AM,25.125,807.3,,,,,
535,06/10/16 06:30:00 AM,25.125,549.0,,,,,
536,06/10/16 06:45:00 AM,25.125,613.5,,,,,
537,06/10/16 07:00:00 AM,25.125,861.1,,,,,
538,06/10/16 07:15:00 AM,25.222,2755.6,,,,,
539,06/10/16 07:30:00 AM,25.222,5166.7,,,,,
540,06/10/16 07:45:00 AM,25.125,764.2,,,,,
541,06/10/16 08:00:00 AM,25.125,1636.1,,,,,
542,06/10/16 08:15:00 AM,25.125,2927.8,,,,,
543,06/10/16 08:30:00 AM,25.125,1808.3,,,,,
544,06/10/16 08:45:00 AM,25.222,2325.0,,,,,
545,06/10/16 09:00:00 AM,25.222,1808.3,,,,,
546,06/10/16 09:15:00 AM,25.222,2755.6,,,,,
547,06/10/16 09:30:00 AM,25.513,1894.5,,,,,
548,06/10/16 09:45:00 AM,25.708,2066.7,,,,,
549,06/10/16 10:00:00 AM,26.097,4822.3,,,,,
550,06/10/16 10:15:00 AM,26.292,5166.7,,,,,
551,06/10/16 10:30:00 AM,26.390,6544.5,,,,,
552,06/10/16 10:45:00 AM,26.585,5166.7,,,,,
553,06/10/16 11:00:00 AM,26.683,6200.0,,,,,
554,06/10/16 11:15:00 AM,26.585,5166.7,,,,,
555,06/10/16 11:30:00 AM,26.683,5166.7,,,,,
556,06/10/16 11:45:00 AM,26.879,8611.2,,,,,
557,06/10/16 12:00:00 PM,26.977,13089.0,,,,,
558,06/10/16 12:15:00 PM,26.977,3272.2,,,,,
559,06/10/16 12:30:00 PM,27.075,17911.2,,,,,
560,06/10/16 12:45:00 PM,27.272,15844.5,,,,,
561,06/10/16 01:00:00 PM,27.272,22044.6,,,,,
562,06/10/16 01:15:00 PM,26.977,2066.7,,,,,
563,06/10/16 01:30:00 PM,26.977,2238.9,,,,,
564,06/10/16 01:45:00 PM,26.879,2927.8,,,,,
565,06/10/16 02:00:00 PM,26.879,3616.7,,,,,
566,06/10/16 02:15:00 PM,26.781,3272.2,,,,,
567,06/10/16 02:30:00 PM,26.683,2152.8,,,,,
568,06/10/16 02:45:00 PM,26.683,1894.5,,,,,
569,06/10/16 03:00:00 PM,26.585,861.1,,,,,
570,06/10/16 03:15:00 PM,26.683,2238.9,,,,,
571,06/10/16 03:30:00 PM,26.683,1894.5,,,,,
572,06/10/16 03:45:00 PM,26.585,1722.2,,,,,
573,06/10/16 04:00:00 PM,26.683,1980.6,,,,,
574,06/10/16 04:15:00 PM,26.683,850.4,,,,,
575,06/10/16 04:30:00 PM,26.683,1636.1,,,,,
576,06/10/16 04:45:00 PM,26.585,1550.0,,,,,
577,06/10/16 05:00:00 PM,26.585,1550.0,,,,,
578,06/10/16 05:15:00 PM,26.585,1087.2,,,,,
579,06/10/16 05:30:00 PM,26.585,656.6,,,,,
580,06/10/16 05:45:00 PM,26.585,775.0,,,,,
581,06/10/16 06:00:00 PM,26.585,699.7,,,,,
582,06/10/16 06:15:00 PM,26.585,344.4,,,,,
583,06/10/16 06:30:00 PM,26.488,172.2,,,,,
584,06/10/16 06:45:00 PM,26.488,129.2,,,,,
585,06/10/16 07:00:00 PM,26.488,64.6,,,,,
586,06/10/16 07:15:00 PM,26.390,21.5,,,,,
587,06/10/16 07:30:00 PM,26.390,0.0,,,,,
588,06/10/16 07:45:00 PM,26.390,0.0,,,,,
589,06/10/16 08:00:00 PM,26.390,0.0,,,,,
590,06/10/16 08:15:00 PM,26.390,0.0,,,,,
591,06/10/16 08:30:00 PM,26.390,0.0,,,,,
592,06/10/16 08:45:00 PM,26.390,0.0,,,,,
593,06/10/16 09:00:00 PM,26.390,0.0,,,,,
594,06/10/16 09:15:00 PM,26.390,0.0,,,,,
595,06/10/16 09:30:00 PM,26.390,0.0,,,,,
596,06/10/16 09:45:00 PM,26.292,0.0,,,,,
597,06/10/16 10:00:00 PM,26.292,0.0,,,,,
598,06/10/16 10:15:00 PM,26.292,0.0,,,,,
599,06/10/16 10:30:00 PM,26.292,0.0,,,,,
600,06/10/16 10:45:00 PM,26.292,0.0,,,,,
601,06/10/16 11:00:00 PM,26.292,0.0,,,,,
602,06/10/16 11:15:00 PM,26.292,0.0,,,,,
603,06/10/16 11:30:00 PM,26.292,0.0,,,,,
604,06/10/16 11:45:00 PM,26.195,0.0,,,,,
605,06/11/16 12:00:00 AM,26.195,0.0,,,,,
606,06/11/16 12:15:00 AM,26.195,0.0,,,,,
607,06/11/16 12:30:00 AM,26.195,0.0,,,,,
608,06/11/16 12:45:00 AM,26.195,0.0,,,,,
609,06/11/16 01:00:00 AM,26.195,0.0,,,,,
610,06/11/16 01:15:00 AM,26.195,0.0,,,,,
611,06/11/16 01:30:00 AM,26.195,0.0,,,,,
612,06/11/16 01:45:00 AM,26.195,0.0,,,,,
613,06/11/16 02:00:00 AM,26.195,0.0,,,,,
614,06/11/16 02:15:00 AM,26.195,0.0,,,,,
615,06/11/16 02:30:00 AM,26.195,0.0,,,,,
616,06/11/16 02:45:00 AM,26.195,0.0,,,,,
617,06/11/16 03:00:00 AM,26.195,0.0,,,,,
618,06/11/16 03:15:00 AM,26.195,0.0,,,,,
619,06/11/16 03:30:00 AM,26.195,0.0,,,,,
620,06/11/16 03:45:00 AM,26.195,0.0,,,,,
621,06/11/16 04:00:00 AM,26.195,0.0,,,,,
622,06/11/16 04:15:00 AM,26.195,0.0,,,,,
623,06/11/16 04:30:00 AM,26.195,0.0,,,,,
624,06/11/16 04:45:00 AM,26.195,0.0,,,,,
625,06/11/16 05:00:00 AM,26.195,0.0,,,,,
626,06/11/16 05:15:00 AM,26.195,0.0,,,,,
627,06/11/16 05:30:00 AM,26.195,0.0,,,,,
628,06/11/16 05:45:00 AM,26.195,0.0,,,,,
629,06/11/16 06:00:00 AM,26.195,32.3,,,,,
630,06/11/16 06:15:00 AM,26.097,118.4,,,,,
631,06/11/16 06:30:00 AM,26.097,226.0,,,,,
632,06/11/16 06:45:00 AM,26.097,290.6,,,,,
633,06/11/16 07:00:00 AM,26.097,333.7,,,,,
634,06/11/16 07:15:00 AM,26.097,473.6,,,,,
635,06/11/16 07:30:00 AM,26.195,710.4,,,,,
636,06/11/16 07:45:00 AM,26.195,893.4,,,,,
637,06/11/16 08:00:00 AM,26.195,1087.2,,,,,
638,06/11/16 08:15:00 AM,26.292,742.7,,,,,
639,06/11/16 08:30:00 AM,26.292,1087.2,,,,,
640,06/11/16 08:45:00 AM,26.390,1636.1,,,,,
641,06/11/16 09:00:00 AM,26.390,1894.5,,,,,
642,06/11/16 09:15:00 AM,26.488,2238.9,,,,,
643,06/11/16 09:30:00 AM,26.585,3444.5,,,,,
644,06/11/16 09:45:00 AM,26.585,2411.1,,,,,
645,06/11/16 10:00:00 AM,26.488,1377.8,,,,,
646,06/11/16 10:15:00 AM,26.683,2927.8,,,,,
647,06/11/16 10:30:00 AM,26.683,2669.5,,,,,
648,06/11/16 10:45:00 AM,26.683,7577.8,,,,,
649,06/11/16 11:00:00 AM,26.781,9300.1,,,,,
650,06/11/16 11:15:00 AM,26.683,2583.4,,,,,
651,06/11/16 11:30:00 AM,26.683,3788.9,,,,,
652,06/11/16 11:45:00 AM,26.683,5166.7,,,,,
653,06/11/16 12:00:00 PM,26.781,2238.9,,,,,
654,06/11/16 12:15:00 PM,26.683,2152.8,,,,,
655,06/11/16 12:30:00 PM,26.683,26178.0,,,,,
656,06/11/16 12:45:00 PM,26.585,1463.9,,,,,
657,06/11/16 01:00:00 PM,26.585,2583.4,,,,,
658,06/11/16 01:15:00 PM,26.585,1722.2,,,,,
659,06/11/16 01:30:00 PM,26.781,2669.5,,,,,
660,06/11/16 01:45:00 PM,26.683,1722.2,,,,,
661,06/11/16 02:00:00 PM,26.683,1334.7,,,,,
662,06/11/16 02:15:00 PM,26.683,1205.6,,,,,
663,06/11/16 02:30:00 PM,26.683,2152.8,,,,,
664,06/11/16 02:45:00 PM,26.585,1237.9,,,,,
665,06/11/16 03:00:00 PM,26.585,1377.8,,,,,
666,06/11/16 03:15:00 PM,26.585,1808.3,,,,,
667,06/11/16 03:30:00 PM,26.879,7233.4,,,,,
668,06/11/16 03:45:00 PM,26.683,1119.5,,,,,
669,06/11/16 04:00:00 PM,26.683,1980.6,,,,,
670,06/11/16 04:15:00 PM,26.683,753.5,,,,,
671,06/11/16 04:30:00 PM,26.683,3616.7,,,,,
672,06/11/16 04:45:00 PM,26.683,1173.3,,,,,
673,06/11/16 05:00:00 PM,26.683,1463.9,,,,,
674,06/11/16 05:15:00 PM,26.683,1808.3,,,,,
675,06/11/16 05:30:00 PM,26.683,1636.1,,,,,
676,06/11/16 05:45:00 PM,26.683,882.6,,,,,
677,06/11/16 06:00:00 PM,26.683,1550.0,,,,,
678,06/11/16 06:15:00 PM,26.683,635.1,,,,,
679,06/11/16 06:30:00 PM,26.585,172.2,,,,,
680,06/11/16 06:45:00 PM,26.585,247.6,,,,,
681,06/11/16 07:00:00 PM,26.488,53.8,,,,,
682,06/11/16 07:15:00 PM,26.488,32.3,,,,,
683,06/11/16 07:30:00 PM,26.488,0.0,,,,,
684,06/11/16 07:45:00 PM,26.488,0.0,,,,,
685,06/11/16 08:00:00 PM,26.488,0.0,,,,,
686,06/11/16 08:15:00 PM,26.488,0.0,,,,,
687,06/11/16 08:30:00 PM,26.390,0.0,,,,,
688,06/11/16 08:45:00 PM,26.390,0.0,,,,,
689,06/11/16 09:00:00 PM,26.390,0.0,,,,,
690,06/11/16 09:15:00 PM,26.390,0.0,,,,,
691,06/11/16 09:30:00 PM,26.390,0.0,,,,,
692,06/11/16 09:45:00 PM,26.390,0.0,,,,,
693,06/11/16 10:00:00 PM,26.390,0.0,,,,,
694,06/11/16 10:15:00 PM,26.390,0.0,,,,,
695,06/11/16 10:30:00 PM,26.390,0.0,,,,,
696,06/11/16 10:45:00 PM,26.390,0.0,,,,,
697,06/11/16 11:00:00 PM,26.390,0.0,,,,,
698,06/11/16 11:15:00 PM,26.390,0.0,,,,,
699,06/11/16 11:30:00 PM,26.292,0.0,,,,,
700,06/11/16 11:45:00 PM,26.292,0.0,,,,,
701,06/12/16 12:00:00 AM,26.292,0.0,,,,,
702,06/12/16 12:15:00 AM,26.292,0.0,,,,,
703,06/12/16 12:30:00 AM,26.292,0.0,,,,,
704,06/12/16 12:45:00 AM,26.292,0.0,,,,,
705,06/12/16 01:00:00 AM,26.292,0.0,,,,,
706,06/12/16 01:15:00 AM,26.292,0.0,,,,,
707,06/12/16 01:30:00 AM,26.292,0.0,,,,,
708,06/12/16 01:45:00 AM,26.292,0.0,,,,,
709,06/12/16 02:00:00 AM,26.292,0.0,,,,,
710,06/12/16 02:15:00 AM,26.292,0.0,,,,,
711,06/12/16 02:30:00 AM,26.292,0.0,,,,,
712,06/12/16 02:45:00 AM,26.292,0.0,,,,,
713,06/12/16 03:00:00 AM,26.292,0.0,,,,,
714,06/12/16 03:15:00 AM,26.292,0.0,,,,,
715,06/12/16 03:30:00 AM,26.195,0.0,,,,,
716,06/12/16 03:45:00 AM,26.195,0.0,,,,,
717,06/12/16 04:00:00 AM,26.195,0.0,,,,,
718,06/12/16 04:15:00 AM,26.195,0.0,,,,,
719,06/12/16 04:30:00 AM,26.097,0.0,,,,,
720,06/12/16 04:45:00 AM,26.097,0.0,,,,,
721,06/12/16 05:00:00 AM,26.097,0.0,,,,,
722,06/12/16 05:15:00 AM,26.097,0.0,,,,,
723,06/12/16 05:30:00 AM,26.097,0.0,,,,,
724,06/12/16 05:45:00 AM,26.000,0.0,,,,,
725,06/12/16 06:00:00 AM,26.097,21.5,,,,,
726,06/12/16 06:15:00 AM,26.097,215.3,,,,,
727,06/12/16 06:30:00 AM,26.097,204.5,,,,,
728,06/12/16 06:45:00 AM,26.097,139.9,,,,,
729,06/12/16 07:00:00 AM,26.195,387.5,,,,,
730,06/12/16 07:15:00 AM,26.292,1259.4,,,,,
731,06/12/16 07:30:00 AM,26.292,1550.0,,,,,
732,06/12/16 07:45:00 AM,26.292,516.7,,,,,
733,06/12/16 08:00:00 AM,26.292,839.6,,,,,
734,06/12/16 08:15:00 AM,26.292,990.3,,,,,
735,06/12/16 08:30:00 AM,26.390,818.1,,,,,
736,06/12/16 08:45:00 AM,26.390,1087.2,,,,,
737,06/12/16 09:00:00 AM,26.488,1463.9,,,,,
738,06/12/16 09:15:00 AM,26.488,3100.0,,,,,
739,06/12/16 09:30:00 AM,26.683,2152.8,,,,,
740,06/12/16 09:45:00 AM,26.781,2411.1,,,,,
741,06/12/16 10:00:00 AM,26.781,2583.4,,,,,
742,06/12/16 10:15:00 AM,26.879,1980.6,,,,,
743,06/12/16 10:30:00 AM,27.075,5338.9,,,,,
744,06/12/16 10:45:00 AM,27.173,5511.1,,,,,
745,06/12/16 11:00:00 AM,27.370,8266.7,,,,,
746,06/12/16 11:15:00 AM,27.468,6544.5,,,,,
747,06/12/16 11:30:00 AM,27.567,9300.1,,,,,
748,06/12/16 11:45:00 AM,27.764,14466.8,,,,,
749,06/12/16 12:00:00 PM,27.862,5511.1,,,,,
750,06/12/16 12:15:00 PM,27.961,11022.3,,,,,
751,06/12/16 12:30:00 PM,27.862,17911.2,,,,,
752,06/12/16 12:45:00 PM,27.961,10333.4,,,,,
753,06/12/16 01:00:00 PM,27.961,18600.1,,,,,
754,06/12/16 01:15:00 PM,28.060,30311.3,,,,,
755,06/12/16 01:30:00 PM,27.961,6200.0,,,,,
756,06/12/16 01:45:00 PM,27.665,3444.5,,,,,
757,06/12/16 02:00:00 PM,27.862,7233.4,,,,,
758,06/12/16 02:15:00 PM,27.764,10333.4,,,,,
759,06/12/16 02:30:00 PM,27.567,5166.7,,,,,
760,06/12/16 02:45:00 PM,27.665,10333.4,,,,,
761,06/12/16 03:00:00 PM,27.468,9300.1,,,,,
762,06/12/16 03:15:00 PM,27.370,4822.3,,,,,
763,06/12/16 03:30:00 PM,27.567,6544.5,,,,,
764,06/12/16 03:45:00 PM,27.468,2583.4,,,,,
765,06/12/16 04:00:00 PM,27.272,3616.7,,,,,
766,06/12/16 04:15:00 PM,27.272,2669.5,,,,,
767,06/12/16 04:30:00 PM,27.173,1356.3,,,,,
768,06/12/16 04:45:00 PM,27.173,775.0,,,,,
769,06/12/16 05:00:00 PM,27.075,936.5,,,,,
770,06/12/16 05:15:00 PM,27.075,1087.2,,,,,
771,06/12/16 05:30:00 PM,27.075,635.1,,,,,
772,06/12/16 05:45:00 PM,27.075,441.3,,,,,
773,06/12/16 06:00:00 PM,27.075,344.4,,,,,
774,06/12/16 06:15:00 PM,27.075,376.7,,,,,
775,06/12/16 06:30:00 PM,26.977,193.8,,,,,
776,06/12/16 06:45:00 PM,26.977,150.7,,,,,
777,06/12/16 07:00:00 PM,26.977,43.1,,,,,
778,06/12/16 07:15:00 PM,26.977,10.8,,,,,
779,06/12/16 07:30:00 PM,26.977,0.0,,,,,
780,06/12/16 07:45:00 PM,26.977,0.0,,,,,
781,06/12/16 08:00:00 PM,26.879,0.0,,,,,
782,06/12/16 08:15:00 PM,26.879,0.0,,,,,
783,06/12/16 08:30:00 PM,26.879,0.0,,,,,
784,06/12/16 08:45:00 PM,26.879,0.0,,,,,
785,06/12/16 09:00:00 PM,26.879,0.0,,,,,
786,06/12/16 09:15:00 PM,26.879,0.0,,,,,
787,06/12/16 09:30:00 PM,26.781,0.0,,,,,
788,06/12/16 09:45:00 PM,26.781,0.0,,,,,
789,06/12/16 10:00:00 PM,26.781,0.0,,,,,
790,06/12/16 10:15:00 PM,26.781,0.0,,,,,
791,06/12/16 10:30:00 PM,26.781,0.0,,,,,
792,06/12/16 10:45:00 PM,26.781,0.0,,,,,
793,06/12/16 11:00:00 PM,26.683,0.0,,,,,
794,06/12/16 11:15:00 PM,26.683,0.0,,,,,
795,06/12/16 11:30:00 PM,26.683,0.0,,,,,
796,06/12/16 11:45:00 PM,26.683,0.0,,,,,
797,06/13/16 12:00:00 AM,26.683,0.0,,,,,
798,06/13/16 12:15:00 AM,26.585,0.0,,,,,
799,06/13/16 12:30:00 AM,26.585,0.0,,,,,
800,06/13/16 12:45:00 AM,26.585,0.0,,,,,
801,06/13/16 01:00:00 AM,26.585,0.0,,,,,
802,06/13/16 01:15:00 AM,26.585,0.0,,,,,
803,06/13/16 01:30:00 AM,26.585,0.0,,,,,
804,06/13/16 01:45:00 AM,26.585,0.0,,,,,
805,06/13/16 02:00:00 AM,26.488,0.0,,,,,
806,06/13/16 02:15:00 AM,26.488,0.0,,,,,
807,06/13/16 02:30:00 AM,26.488,0.0,,,,,
808,06/13/16 02:45:00 AM,26.488,0.0,,,,,
809,06/13/16 03:00:00 AM,26.488,0.0,,,,,
810,06/13/16 03:15:00 AM,26.390,0.0,,,,,
811,06/13/16 03:30:00 AM,26.390,0.0,,,,,
812,06/13/16 03:45:00 AM,26.390,0.0,,,,,
813,06/13/16 04:00:00 AM,26.390,0.0,,,,,
814,06/13/16 04:15:00 AM,26.292,0.0,,,,,
815,06/13/16 04:30:00 AM,26.292,0.0,,,,,
816,06/13/16 04:45:00 AM,26.292,0.0,,,,,
817,06/13/16 05:00:00 AM,26.292,0.0,,,,,
818,06/13/16 05:15:00 AM,26.292,0.0,,,,,
819,06/13/16 05:30:00 AM,26.292,0.0,,,,,
820,06/13/16 05:45:00 AM,26.292,0.0,,,,,
821,06/13/16 06:00:00 AM,26.292,32.3,,,,,
822,06/13/16 06:15:00 AM,26.292,129.2,,,,,
823,06/13/16 06:30:00 AM,26.292,129.2,,,,,
824,06/13/16 06:45:00 AM,26.390,366.0,,,,,
825,06/13/16 07:00:00 AM,26.390,914.9,,,,,
826,06/13/16 07:15:00 AM,26.390,3272.2,,,,,
827,06/13/16 07:30:00 AM,26.488,592.0,,,,,
828,06/13/16 07:45:00 AM,26.488,796.5,,,,,
829,06/13/16 08:00:00 AM,26.585,1722.2,,,,,
830,06/13/16 08:15:00 AM,26.585,1076.4,,,,,
831,06/13/16 08:30:00 AM,26.683,1463.9,,,,,
832,06/13/16 08:45:00 AM,26.683,2755.6,,,,,
833,06/13/16 09:00:00 AM,26.683,1550.0,,,,,
834,06/13/16 09:15:00 AM,26.781,2755.6,,,,,
835,06/13/16 09:30:00 AM,26.781,2497.2,,,,,
836,06/13/16 09:45:00 AM,26.879,3100.0,,,,,
837,06/13/16 10:00:00 AM,26.977,2152.8,,,,,
838,06/13/16 10:15:00 AM,27.075,2755.6,,,,,
839,06/13/16 10:30:00 AM,27.075,3100.0,,,,,
840,06/13/16 10:45:00 AM,27.173,5511.1,,,,,
841,06/13/16 11:00:00 AM,27.272,6200.0,,,,,
842,06/13/16 11:15:00 AM,27.468,6200.0,,,,,
843,06/13/16 11:30:00 AM,27.468,7577.8,,,,,
844,06/13/16 11:45:00 AM,27.567,8266.7,,,,,
845,06/13/16 12:00:00 PM,27.665,9300.1,,,,,
846,06/13/16 12:15:00 PM,27.764,5511.1,,,,,
847,06/13/16 12:30:00 PM,27.862,22044.6,,,,,
848,06/13/16 12:45:00 PM,27.862,18600.1,,,,,
849,06/13/16 01:00:00 PM,27.961,8611.2,,,,,
850,06/13/16 01:15:00 PM,27.764,12400.1,,,,,
851,06/13/16 01:30:00 PM,27.764,11711.2,,,,,
852,06/13/16 01:45:00 PM,27.567,19289.0,,,,,
853,06/13/16 02:00:00 PM,27.862,16533.4,,,,,
854,06/13/16 02:15:00 PM,27.764,24800.2,,,,,
855,06/13/16 02:30:00 PM,27.764,28933.5,,,,,
856,06/13/16 02:45:00 PM,27.468,2927.8,,,,,
857,06/13/16 03:00:00 PM,27.468,1302.4,,,,,
858,06/13/16 03:15:00 PM,27.567,4305.6,,,,,
859,06/13/16 03:30:00 PM,27.370,5511.1,,,,,
860,06/13/16 03:45:00 PM,27.272,1463.9,,,,,
861,06/13/16 04:00:00 PM,27.173,1636.1,,,,,
862,06/13/16 04:15:00 PM,27.075,1894.5,,,,,
863,06/13/16 04:30:00 PM,27.075,3272.2,,,,,
864,06/13/16 04:45:00 PM,26.977,4305.6,,,,,
865,06/13/16 05:00:00 PM,26.977,1151.7,,,,,
866,06/13/16 05:15:00 PM,26.879,1033.3,,,,,
867,06/13/16 05:30:00 PM,26.879,1130.2,,,,,
868,06/13/16 05:45:00 PM,26.781,613.5,,,,,
869,06/13/16 06:00:00 PM,26.781,710.4,,,,,
870,06/13/16 06:15:00 PM,26.781,452.1,,,,,
871,06/13/16 06:30:00 PM,26.781,172.2,,,,,
872,06/13/16 06:45:00 PM,26.683,139.9,,,,,
873,06/13/16 07:00:00 PM,26.683,53.8,,,,,
874,06/13/16 07:15:00 PM,26.683,0.0,,,,,
875,06/13/16 07:30:00 PM,26.683,0.0,,,,,
876,06/13/16 07:45:00 PM,26.683,0.0,,,,,
877,06/13/16 08:00:00 PM,26.683,0.0,,,,,
878,06/13/16 08:15:00 PM,26.683,0.0,,,,,
879,06/13/16 08:30:00 PM,26.585,0.0,,,,,
880,06/13/16 08:45:00 PM,26.585,0.0,,,,,
881,06/13/16 09:00:00 PM,26.585,0.0,,,,,
882,06/13/16 09:15:00 PM,26.585,0.0,,,,,
883,06/13/16 09:30:00 PM,26.585,0.0,,,,,
884,06/13/16 09:45:00 PM,26.585,0.0,,,,,
885,06/13/16 10:00:00 PM,26.585,0.0,,,,,
886,06/13/16 10:15:00 PM,26.585,0.0,,,,,
887,06/13/16 10:30:00 PM,26.488,0.0,,,,,
888,06/13/16 10:45:00 PM,26.488,0.0,,,,,
889,06/13/16 11:00:00 PM,26.488,0.0,,,,,
890,06/13/16 11:15:00 PM,26.488,0.0,,,,,
891,06/13/16 11:30:00 PM,26.488,0.0,,,,,
892,06/13/16 11:45:00 PM,26.488,0.0,,,,,
893,06/14/16 12:00:00 AM,26.488,0.0,,,,,
894,06/14/16 12:15:00 AM,26.488,0.0,,,,,
895,06/14/16 12:30:00 AM,26.488,0.0,,,,,
896,06/14/16 12:45:00 AM,26.488,0.0,,,,,
897,06/14/16 01:00:00 AM,26.585,0.0,,,,,
898,06/14/16 01:15:00 AM,26.488,0.0,,,,,
899,06/14/16 01:30:00 AM,26.488,0.0,,,,,
900,06/14/16 01:45:00 AM,26.488,0.0,,,,,
