T4-1	T5-1	T7-1	T4-6	T5-6	T7-6	T4-8	T5-8	T7-8
TRINITY_DN31427_c0_g1_i1	4.77404905422947	6.14325054627711	6.56517064045584	3.15477761178082	4.57875761029914	4.3327079336406	3.06660588420444	4.65563804923464	4.1101961777542
TRINITY_DN4918_c0_g2_i1	6.35932788919562	5.39235177225177	6.45979224732081	2.25912180605768	2.85139925476363	3.97773784924282	3.97782941695196	4.02458563827827	3.73150911478991
TRINITY_DN5265_c0_g2_i5	0	4.87455108689664	3.27828217953273	5.88996019965864	5.88867019919871	4.7867009012221	0	0	3.41616416473313
TRINITY_DN31678_c0_g1_i1	5.78322090061498	4.5635242501969	4.01774378650301	0	0	0	4.95981651356178	4.75248100445637	5.92352953772231
TRINITY_DN13469_c0_g1_i1	5.15886210620845	4.40033298675493	2.49262232857445	5.66621690028703	4.16196827761397	5.00665708190145	6.33833526873719	4.98732086592925	4.75451342162181
TRINITY_DN3370_c0_g1_i1	4.66288907940623	4.65093684521159	2.90419504823787	5.34397626006754	4.32394645542167	5.0142213732368	6.49847427645205	5.55185434992428	4.51380653743372
TRINITY_DN8660_c0_g1_i1	7.51236912594539	6.37148916551584	6.41103636708752	0	0	0	4.0756181977307	3.14453588894761	2.60264690850537
TRINITY_DN40412_c0_g1_i1	6.28436606581035	6.79318059867017	6.19424468063773	6.61071482441026	6.8222712673636	7.42113070789079	5.15149355178749	3.9220075066795	5.50846034583577
TRINITY_DN5234_c0_g1_i1	6.30566050517392	5.81813476081085	6.10091459149365	0	0	0	0	0	0
TRINITY_DN23434_c0_g1_i1	4.96984120443133	3.18428029441938	2.9061209529971	6.23507601551778	5.41169740352087	4.21552329276571	6.98237758920024	4.94199832697826	4.66009575414344
TRINITY_DN5401_c0_g1_i1	8.18353117617648	8.26290290419904	7.03601971687454	9.26714014500519	7.66908347410581	8.63527554134001	10.126776734828	9.28777701083955	8.27080923154539
TRINITY_DN5302_c3_g3_i1	7.59514556799086	6.831332581802	5.86143435199192	9.02430028442762	7.56938475733247	7.60293635667865	8.39262653859772	8.01643503258105	8.10895824549942
TRINITY_DN3580_c0_g2_i1	5.24347867896042	5.37674184956284	5.84992422136484	0	0	0	7.38245110894179	6.95511515407846	6.28532823260408
TRINITY_DN142_c0_g1_i1	5.13401553005844	4.44008844800814	5.12201002012581	3.70199255373134	4.08142485030342	2.69732902379372	0	2.14600345113892	2.02538322147792
TRINITY_DN38915_c0_g1_i1	6.58512780005783	6.00903358672537	5.69309661038579	0	4.38963564099109	0	9.81534166361345	8.49291068495787	8.81777672754412
TRINITY_DN22859_c0_g1_i1	5.54525796336306	6.79841347648475	7.27346926617727	6.45578749401004	6.29119833248178	5.34865734537485	8.82160818207442	6.55316079790894	6.45185399836077
TRINITY_DN11383_c0_g1_i1	4.49978212014731	4.14257681424455	4.46793154602629	1.53555533339931	2.51247974691963	0.892196710465485	0.919149363287674	1.33227828305693	0
TRINITY_DN23312_c0_g1_i1	6.39864109664297	6.68624838368716	5.6864725134153	3.0686708106651	3.23296768053165	3.09068409010925	6.76705884847016	6.69408621357319	6.71566003912575
TRINITY_DN10199_c0_g1_i1	4.51500591643373	4.9047249283904	5.64417354777562	2.4743062402884	0	2.86334381070646	3.77757752220378	3.57555437330874	2.91609442293836
TRINITY_DN4065_c0_g1_i1	6.24707303312062	6.56236455196523	5.81090576149022	7.48402531551639	5.84152031930818	6.77278302317885	8.3837863596182	7.5953917661404	6.33344162417777
TRINITY_DN4994_c1_g3_i1	6.37051305246041	6.69202261092451	4.99403657491867	0	0	0	6.45145840978583	6.24785158012738	5.75202599270534
TRINITY_DN16463_c0_g1_i1	5.01823356770456	3.89501172607254	2.72093508135976	5.86126063945314	5.45854605676429	3.75958197323355	6.05818659523139	5.54340308273269	5.23243052112616
TRINITY_DN3527_c0_g1_i1	6.03128490776451	6.22295908308695	7.6295824788955	0	0	0	6.69160395304551	6.71870410567489	7.45846403279201
TRINITY_DN5325_c0_g1_i3	6.91842201512965	6.65769716315006	6.8731733895393	2.13027195451886	2.80859098813998	4.78476569631639	0	0	0
TRINITY_DN26688_c0_g1_i1	8.79307327549447	9.19629228571223	8.32310881815943	6.21081743208921	7.50112859790455	5.71042074528863	7.86367213168776	8.12545480045649	6.73447931249473
TRINITY_DN30762_c0_g1_i1	9.01411534462547	7.7664560266411	8.67877265363389	9.58811494938808	8.52118818224388	8.6935601358266	10.5290371269603	9.69040836502192	8.69996799072577
TRINITY_DN26759_c0_g2_i1	5.79753183957196	0	0	4.55875743037376	0	0	2.99276843076892	4.00297249418984	6.78381021275948
TRINITY_DN2852_c0_g1_i1	5.39059890555246	7.04284129385698	5.48307408975414	0	0	0	0	0	0
TRINITY_DN5437_c3_g22_i1	4.5131117041074	5.07698657299804	3.64431777833758	0	2.27500704749987	2.1394694950388	3.73541386279212	5.12180286433939	3.86848923057261
TRINITY_DN25453_c0_g1_i1	5.25296813014412	4.77794567069515	3.10668332357977	5.73903797911741	4.46388398047101	5.01506932171765	6.17360718575717	5.74429566905504	4.17727999596932
TRINITY_DN5446_c0_g1_i1	5.33023569357948	4.88947354253111	5.83599984406301	4.86962468620432	5.57497945576436	6.2241367697494	3.33999248424772	5.5528074051893	5.76887241884209
TRINITY_DN4220_c0_g3_i1	4.93253367488182	4.64125699872677	5.68504308947668	0	0	0	5.14828336250318	5.43682811884455	4.88523268435744
TRINITY_DN102_c0_g2_i1	4.57428319627562	4.34482849699744	3.82751419768921	2.47923056120634	0	0	4.87970576628229	4.82079165850631	4.82878388520264
TRINITY_DN5432_c1_g20_i1	7.44843021491549	7.63047099938372	6.05332859344979	8.63147175018971	6.7724663417462	8.09707874686995	9.456225028826	8.31245643521745	6.97937374615112
TRINITY_DN30167_c0_g2_i1	8.22063467654393	6.61270634620754	7.07519031415522	8.05522277394634	7.82564572606388	8.320290608763	6.07204146960022	5.74655462870225	6.87930142178207
TRINITY_DN5362_c6_g6_i9	7.73373394725748	7.24815528941557	6.28305130099018	7.39861544667913	6.89990066360117	7.85517371620456	6.19286484677525	4.64835039098842	6.9457130362987
TRINITY_DN4345_c0_g2_i1	4.60721193391522	4.99607233126028	5.02573756141361	2.91322452933057	2.33685463912547	3.98886643217942	0	0	0
TRINITY_DN3996_c0_g1_i1	6.80230955862496	6.12016528708604	6.24587590979529	8.27302626752686	6.72507308747563	7.35799178363106	8.75007718733211	7.65674661811112	7.28323655164413
TRINITY_DN159_c0_g1_i1	5.33274373208085	5.4125105712498	3.8491986517647	6.64101127738449	4.88957088709043	5.89556922380611	7.29892403141452	6.19589874113931	4.70570149684579
TRINITY_DN5405_c2_g5_i1	6.47437114323017	5.50858711208948	5.51642494534214	0	0	0	3.69454593901365	3.88645259872287	5.10789706166461
TRINITY_DN8584_c0_g1_i1	5.86636402209807	4.31940116685832	3.6407365981132	1.52054796810658	1.35049724708413	3.49518347790833	3.90255600534463	1.32019582126613	4.09516490692972
TRINITY_DN5419_c0_g1_i2	2.34113182886045	0	0	0	0	0	0	4.00674683244058	3.44281082813601
TRINITY_DN5364_c0_g2_i2	7.89328332639188	7.73554248536082	7.48625581656949	9.39686161796993	8.14410756861734	8.42610537842373	10.209762829514	9.55656544726912	8.83611664805542
TRINITY_DN5301_c3_g4_i1	5.01109304499096	6.30660857913955	6.48231588457266	4.073905901475	3.51639342652536	3.93932062257951	6.09815844487535	5.27813347108124	5.79587082473394
TRINITY_DN38098_c0_g1_i1	9.53861187949007	3.6579829188982	7.58948636466646	0	0	0	6.82088098828336	9.50550194652397	9.20634774362784
TRINITY_DN5379_c1_g1_i2	5.01511393678239	3.57821416547245	2.76956018487692	5.94549065736389	7.38581064383718	7.24036203671424	4.95088828368592	6.53130347489285	4.16140401638112
TRINITY_DN5226_c0_g2_i1	7.86913111964429	7.243859457848	6.42609698971082	8.67707125203457	7.46990225207436	8.11623478018423	9.41156606782856	8.37540874876607	6.87952198737617
TRINITY_DN23871_c0_g1_i1	7.22005903713471	7.63268990947049	9.05463958793016	0	0	0	0	0	0
TRINITY_DN5365_c1_g7_i1	5.58994321354388	4.80565360014052	6.19666605364719	4.24145887127465	6.13893730895863	5.81588278852873	2.71896433575954	4.73487216825608	6.62051310091448
TRINITY_DN30118_c0_g1_i1	6.30493079331593	5.15954845980264	6.81256240073185	9.23171559711126	9.02015213047796	7.3682969172077	8.10628026229607	8.60105018932956	7.51671646175815
TRINITY_DN5225_c0_g1_i2	6.50469983377583	6.78676623445767	6.6199411586389	6.60798122926484	6.84043805572591	0	6.9315530573837	7.10128238066271	5.53987222578218
TRINITY_DN1137_c0_g2_i1	5.04819258323378	4.65374794290996	5.70929063572336	4.74942700010976	4.53810355147382	0	4.37760965695934	4.19542634590232	4.77357442277131
TRINITY_DN4211_c0_g1_i2	7.73366616768204	6.83058492366881	5.78696221641434	8.20701432017753	0	6.64987408638572	9.18143306422908	8.79561436494856	7.09256688287519
TRINITY_DN3840_c0_g2_i1	5.97899639608894	4.97048557294012	5.01890118330868	0	0	0	0	0	0
TRINITY_DN39120_c0_g1_i1	4.30932173048402	4.88371855654118	5.93828579188405	0	5.94047217475552	0	0	0	4.25791579132422
TRINITY_DN36115_c0_g1_i1	6.10810622368613	5.53241047585933	2.82068956055921	5.73137334322779	3.95995557967556	5.65004647884679	6.82088098828336	5.4163330886887	5.34571570878414
TRINITY_DN27010_c0_g1_i1	3.79919094423653	0	2.48748634934854	5.35328799975667	3.98294795515753	2.36457243229586	6.50834941622587	5.32099003820933	3.7986726789578
TRINITY_DN32547_c0_g1_i1	6.39658765710348	6.25621812558591	6.68570192155515	3.18126160428363	2.32567423412026	1.98002530023873	2.4625758880422	3.65615310330179	4.03403959435364
TRINITY_DN5340_c1_g4_i6	5.07193424509156	0	4.26491169307446	0	0	2.22620022869822	0	0	1.70398660386343
TRINITY_DN5331_c2_g1_i1	8.50686292914803	9.23264397001494	8.66074112208079	8.56381784164805	10.4264293551385	11.3177082455052	7.73703772711494	7.45752042177297	10.163467283684
TRINITY_DN5522_c0_g1_i1	5.24766172934992	5.93969674069176	5.87688524721991	5.40429006444484	5.24267871601541	5.72407722685346	1.90342396588874	3.67773373383143	3.9270430965768
TRINITY_DN4208_c0_g1_i1	5.7899900186681	4.93983775970765	4.63871103160395	6.49759639944944	4.13298804262744	6.09820056305425	7.71047584994625	6.32784901168561	5.70312839234822
TRINITY_DN4839_c0_g1_i1	6.93087923501469	6.84670641993012	5.60427893342769	8.16949914318418	5.94091844779871	7.40223612664622	8.54567112230911	7.76202318910049	6.38768995023375
TRINITY_DN5071_c0_g2_i1	6.98433870247785	9.7373419982966	6.20290741814174	8.01109304499096	7.83163026997209	6.14039012266195	0	0	0
TRINITY_DN40141_c0_g1_i1	5.72470483556652	0	6.56329543621395	7.00644390199107	6.81858217748086	6.30103884990315	6.3547342399706	5.84111771141751	6.83806934608593
TRINITY_DN3568_c0_g1_i1	6.2841809601453	8.27244316724292	7.73285256429886	2.87538690458646	5.42887936572906	4.34745306278325	3.14779511328845	5.43259200759477	4.537482449759
TRINITY_DN2547_c0_g2_i1	5.99421764740599	7.71716916319589	8.32121558829638	0	0	0	0	0	4.05961485629722
TRINITY_DN4456_c0_g1_i1	7.29779669314246	7.02485154834094	5.78751082430076	8.72436377774521	6.82851734349962	7.52400097035328	9.25692808719998	8.21242829178567	7.21789955281168
TRINITY_DN36648_c0_g1_i1	4.73828145312163	5.75512793130174	4.8304074563713	2.79264715623818	3.73649664206907	3.87695889606957	2.699107384624	1.75360453628	2.74566760205268
TRINITY_DN15762_c0_g1_i1	9.52413813492843	7.46955228190581	8.03948388852728	9.59095937062686	9.13213210080459	7.17036575759271	10.1995435270283	9.20507966574984	8.23962239497465
TRINITY_DN1746_c0_g1_i1	5.70301761818244	5.585112773628	4.46054599794141	5.22774107583913	4.41264605465516	3.09862167722896	6.91721691054904	6.35709449219078	6.38361790096285
TRINITY_DN4469_c0_g1_i1	6.43058636065219	6.44226344482784	5.75552855751322	3.90506202354978	3.06729452146853	2.70995227069982	1.36064520246022	1.22589186169034	0
TRINITY_DN3326_c0_g2_i1	5.06677807433902	5.24439237950505	4.87999976384623	5.67917041465125	5.21602796913901	6.07886597229862	3.41818994794577	2.40354041774525	4.38273641192345
TRINITY_DN4592_c1_g1_i1	6.80308493017555	5.43269221678717	4.1644644993886	8.32974701447018	7.08626363313074	7.46743437271997	8.13366112957027	6.69687018448984	6.99473810424972
TRINITY_DN13251_c0_g1_i1	6.42690208380899	6.6687715492385	6.68570192155515	0	0	0	6.60630896812497	7.31969921355722	5.83435727327123
TRINITY_DN4323_c0_g2_i1	7.7790035746077	7.56344798290144	7.24807936808726	0	0	0	0	0	0
TRINITY_DN7359_c0_g1_i1	5.00301748491353	4.68554775377893	0	5.62269612816767	2.66925358652116	4.23947442111185	5.77283579666	3.79295943915889	2.84959901115145
TRINITY_DN5414_c1_g1_i2	5.92257845650856	6.1629954724177	6.25831162604856	4.83066097439976	4.19794400162707	4.68009926985692	7.74123101230727	7.95812346792962	7.87455108689664
TRINITY_DN4563_c0_g1_i1	5.63847935710172	4.80260683364216	3.41508258279445	0	2.95009509417369	0	0	0	2.63156996830952
TRINITY_DN5743_c0_g1_i1	3.97260075967378	4.82278112566721	2.86393845042397	5.8814199080924	4.57585686949186	5.23538242591337	6.27312420525626	5.48755066206629	3.97195733541501
TRINITY_DN31472_c0_g1_i1	5.13811817761461	5.07489072012634	3.92628413290262	4.3828055677867	4.48632822991177	4.51115173508463	0	0	0
TRINITY_DN16755_c0_g1_i1	6.21348337861962	5.58925414011209	6.48679480650665	4.56827537178828	5.20890737771736	4.56663252282629	3.40762467556661	3.20851725980554	3.15364322640519
TRINITY_DN5263_c0_g1_i1	5.25787808711418	5.11311703639072	5.5861942767391	5.44287716351736	4.68077442549246	4.91106835639763	0	0	0
TRINITY_DN2411_c0_g2_i1	3.13323470635714	3.71314590249026	3.42881238357891	0	0	0	5.1876489953106	5.06112813511825	0
TRINITY_DN646_c0_g1_i1	7.49216564639683	6.02174621050222	6.54168519230901	8.26034563372743	7.38505996144454	7.36723126284393	8.18947372393807	7.96939227771999	8.4011995254099
TRINITY_DN48_c0_g1_i1	4.72851918485229	3.91494715047958	5.0207244245678	6.03024778343896	6.09165752574399	5.78568131947475	2.98057374922496	4.03676705644165	1.06143060049775
TRINITY_DN235_c0_g1_i1	5.30895784543634	4.31084904622462	5.84375777732314	2.88107724262462	2.65168318063211	3.8694766339654	4.06987398763198	4.02272289426108	6.12953031489847
TRINITY_DN5352_c3_g1_i1	5.18998265378357	5.88093036107688	5.17008529198643	0	0	0	5.81390942507703	5.7309116243181	5.18824265626441
TRINITY_DN29055_c0_g1_i1	5.5111833686246	5.9121468456763	4.92310162876444	6.83961952676062	4.78722348428316	6.26337249786539	7.67667643737986	6.90776796825126	5.80369201362272
TRINITY_DN5372_c3_g11_i1	4.1998293643229	4.09356017616234	3.20960932423035	0	0	0	5.05736362123094	3.15655841719682	0
TRINITY_DN13568_c0_g1_i1	5.79285535236249	4.25919714851485	3.05067582031712	7.05108927792811	5.1662333950513	5.3389948190772	7.1410342126256	6.29704464459962	5.79340172428377
TRINITY_DN334_c0_g1_i1	5.46819228975389	5.08618931310448	4.35811489773521	6.49540736230243	4.80869394585926	5.76686014382955	7.3558708135343	6.01582759024119	5.12990118236507
TRINITY_DN5198_c0_g4_i1	6.24612301659684	3.32840565895857	6.2746530370529	7.07471949560121	6.81415303801383	7.21124587246033	4.5742226360892	4.16011344709824	6.4271871135984
TRINITY_DN4022_c0_g1_i1	6.38093719492782	5.40111844288067	5.85837892508207	0	0	0	0	0	0
TRINITY_DN5313_c0_g1_i2	3.54126701758583	2.17120682741814	4.19227308517291	2.76000798683207	4.10013667128545	0	4.53119428793739	4.15502057835857	2.18681745935711
TRINITY_DN12828_c0_g1_i1	8.1238472254468	0	5.24929363016074	7.90591644764398	7.86780382220997	7.41088377719558	9.12922891486651	7.78778505003245	7.12329372251013
TRINITY_DN16326_c0_g1_i1	5.62746092712665	2.12961273813047	5.6435964812929	6.3311856782348	5.80944016966704	5.23396473198047	7.87474164677671	7.76117887599877	6.97396708417208
TRINITY_DN5143_c0_g1_i3	5.4275726525263	3.24838302943144	0	0	0	0	0	0	0
TRINITY_DN5285_c3_g2_i1	5.38335869538511	4.46799673637631	4.39657053282186	0	0	0	4.72088037476207	5.71331089820638	5.073905901475
TRINITY_DN4190_c0_g2_i1	6.15297433138932	7.32774124869169	7.33693495319637	7.70301069451466	8.2588392367952	8.0966308301223	8.34070913018504	8.5986182979639	7.9926608136672
TRINITY_DN5154_c0_g1_i2	6.51450103627429	4.32084566764572	5.06695024392463	0	0	0	0	2.31440650755482	3.20335779222588
TRINITY_DN824_c0_g2_i1	5.42219935535041	5.21066160403939	4.96162332828694	3.63470942279072	0	3.63726245522174	5.27011775307765	5.94105934745285	5.02993870861533
TRINITY_DN3566_c0_g1_i1	5.85892589961599	4.71017274827966	5.84219946545499	2.92808602012301	2.69732902379372	1.59598097896562	5.70611608424485	5.31146678606643	4.59669666068723
TRINITY_DN2246_c0_g1_i1	7.51748830181197	7.02812708231714	7.63249361899046	4.83015389378546	4.42887936572906	4.71770383743853	4.23450132056221	2.92181713984662	4.07262034427981
TRINITY_DN30770_c0_g1_i1	6.66102271153348	4.2606279081267	5.92324427918635	6.76151134170753	5.50516050749173	5.85979565920742	7.68389291690735	7.00083381706848	5.80343371146442
TRINITY_DN10530_c0_g1_i1	6.69481056297988	6.96063912649131	6.40336998915698	7.09109682237462	7.6304345953615	7.56522396427757	5.41332328089906	5.49499154934227	4.66868646711416
TRINITY_DN4085_c0_g2_i1	5.67420639483335	6.00238748706906	5.6627182148308	7.27564032315188	5.80397609259201	6.62670195193487	7.99515094188568	7.24165907279323	6.17871464117544
TRINITY_DN5412_c5_g3_i1	6.86078902852757	8.86972337925682	4.40572012738125	6.04051987623402	6.8204215190661	5.52412637847583	5.22643146070741	3.63668261716848	2.5981269599196
TRINITY_DN5430_c1_g3_i1	7.81542172447041	7.96521863733194	6.84909854455578	0	0	0	0	0	0
TRINITY_DN28056_c0_g1_i1	5.80038224830338	6.02438617356276	5.14604419545289	5.76380990728029	5.21303615491729	5.46848557012913	2.03245353722596	1.87460026604958	2.89413868819967
TRINITY_DN22749_c0_g1_i1	5.24917983649644	4.9061209529971	0	0	0	0	0	0	0
TRINITY_DN8180_c0_g1_i1	5.19156265070076	4.94860084749336	3.50258520244744	5.6993017599125	4.30158764660319	5.20629157109479	6.48854714275534	5.92286384671243	3.41494732802091
TRINITY_DN8863_c0_g1_i1	6.96150757468309	6.78354832596916	6.0121887316607	6.79060263633867	6.28994509705831	5.91099642843845	4.04544297076117	3.10802256251641	3.34283916046905
TRINITY_DN4389_c0_g1_i1	7.2156009467766	6.51765364239942	5.13006598175308	7.47923056120634	7.4307619661151	6.64011476237614	8.17698591680781	8.0267392081929	5.29208231425473
TRINITY_DN186_c0_g1_i1	4.6617495998107	4.56651075585788	3.10852445677817	5.26656168758264	3.87351793723839	4.67581593117227	6.68718669463209	5.53915881110803	4.48549123176126
TRINITY_DN17175_c0_g1_i1	6.31148495088171	5.99528098954723	4.7111094022756	7.24957807505961	4.7952474508048	5.75835648293992	7.87564492692484	6.8542201154559	5.80539564898017
TRINITY_DN4530_c0_g1_i1	5.95130803106205	6.28837702030282	4.51525829027167	7.33444313560761	5.91332028448548	7.12497943426534	8.22960714829273	7.50927620871353	6.53681446705334
TRINITY_DN5396_c5_g9_i2	8.74875304330732	10.7883831056958	10.6272721328677	8.61687594009339	8.94722781198546	9.00415303595763	9.1324817359924	10.0068365773967	9.77908403554819
TRINITY_DN23143_c0_g1_i1	6.4940155174803	6.06841285642996	5.4400552165239	0	3.23588020404933	0	7.29239526129209	6.71594826657474	7.02016880244808
TRINITY_DN5386_c0_g1_i1	7.84845393805328	7.96021049940684	7.2582739321822	9.16150731284069	7.80592439923014	8.40879251792545	10.1788552891196	8.87193603124818	8.45435687687718
TRINITY_DN5283_c6_g7_i1	0	0	3.3526172989585	5.47702965301306	0	0	5.78497503284824	4.98344969074012	3.18237448827581
TRINITY_DN4088_c0_g2_i2	5.77323153624779	5.34564475191609	4.6889076785384	6.44035427232892	6.47427378772256	6.17893369750717	0	0	0
TRINITY_DN3513_c0_g1_i1	5.74744111030744	5.40248343580686	3.41643443356885	6.04585793054569	6.22552559024016	4.97677603724641	0	0	0
TRINITY_DN25065_c0_g1_i1	6.37190729759515	6.62786944075287	4.98331287106712	4.71616782979715	0	3.14990966753492	6.56169272139831	6.02263413214576	5.24073410014911
TRINITY_DN4796_c0_g1_i1	6.56577993814244	6.28436606581035	4.59460826251329	6.69500551800588	5.46329548564707	6.14443391945011	7.88744606655931	6.15827642882452	5.46868105726234
TRINITY_DN24419_c0_g1_i1	5.9591905501091	4.30728279106001	0	7.03970868979663	5.63040547148232	5.67018884642975	7.41428777935255	6.61002083412078	5.9592369270874
TRINITY_DN33_c0_g1_i1	6.55477301375787	5.39609097039437	4.25255190443931	0	0	0	0	0	0
TRINITY_DN132_c0_g1_i1	0	0	0.763836458890951	5.02998286621571	4.0830431287018	4.47864829453918	0.716332480287987	0.630405471482323	1.20414071678023
TRINITY_DN37825_c0_g1_i1	4.40292678058163	0	3.18205660901025	5.13204210744979	4.76234881564413	4.65174057506017	5.40452850672964	5.10818988000466	3.46767075516497
TRINITY_DN19705_c0_g1_i1	5.75998136466732	3.00486089760458	1.09693648250296	3.73411345404407	4.06402056296861	4.18824265626441	1.03491998434916	0	1.64431777833758
TRINITY_DN19397_c0_g1_i1	7.96468164438861	8.5708347899636	8.05654559643259	9.03446334910119	8.22094900446678	9.57478461264848	10.8723078119591	9.67342922152357	9.14821979774281
TRINITY_DN9702_c0_g1_i1	4.75974174307527	5.15995204473292	4.85414529657655	4.79368783654075	5.36800001067377	4.70995227069982	6.77391722782006	7.62735878064336	7.20123196758353
TRINITY_DN31438_c0_g1_i1	4.54683273899345	4.50411186400883	4.72519581722666	2.04439411935845	2.90072192756411	3.02041330254419	4.98157869784235	5.55992003061808	4.87135084063403
TRINITY_DN4573_c0_g1_i1	4.51121500147097	4.2457238230314	4.88454908146871	2.33084518962342	3.175684270731	2.73855168652023	1.49364733397521	2.37740143078579	2.28776777797538
TRINITY_DN21318_c0_g1_i1	5.55906346865176	0	4.12515513132229	4.84639302085236	4.59550366050274	4.74883688592658	4.52412637847583	6.14480097591639	5.7766041058639
TRINITY_DN8427_c0_g1_i1	7.16083953437027	6.7696791880286	4.50620838930675	9.62894123898739	8.68084122059156	8.81774475596692	7.91211090901986	6.92688896439114	6.94038995150417
TRINITY_DN17693_c0_g1_i1	6.03282818021312	5.6507358427674	5.82873311915091	3.5351820456209	4.34113182886045	2.7568098142945	5.59973435340934	5.05106751995504	4.81337076625331
TRINITY_DN36677_c0_g1_i1	6.55016189444743	5.92341068685346	6.16442427199749	7.11510609187801	3.88107724262462	5.6216416549516	7.17014539634938	4.52299731273403	3.53381249682767
TRINITY_DN7521_c0_g1_i1	4.68324729644458	5.38763825895263	3.58255600301406	5.65512281122325	4.59490679026094	5.64978788242966	3.69832962148096	1.4425454561053	3.94307739845636
TRINITY_DN5088_c0_g10_i1	0	3.91590327420792	4.56303606982142	4.91130809036533	4.30085587126876	4.74582892019604	4.89068987768527	3.31932890383941	5.35871273112857
TRINITY_DN5381_c3_g10_i1	6.6545930692271	4.06755267572186	4.17352723812251	6.5971437815415	5.80322703643493	6.93734439215023	5.31534885330025	4.47521461587823	6.10793889649493
TRINITY_DN26008_c0_g1_i1	6.16206901532922	6.43932393014127	6.59870761417844	5.9826285780026	6.47707823869161	6.76093945323898	2.12101540096137	2.53007074222508	2.73963211422061
TRINITY_DN393_c0_g1_i1	5.33952936835927	3.24990037816291	4.54855992669525	5.96518399865693	5.64241277290506	5.60362634498619	6.04246924243396	5.52434581646254	5.52691389323479
TRINITY_DN709_c0_g1_i1	5.87425597676861	4.72470483556652	6.10177612152947	3.46440688552961	4.27164977245721	3.79327165449808	2.72399534471519	2.88947354253111	2.27381424458704
TRINITY_DN4773_c0_g2_i1	7.11965705300081	3.72071624252113	5.40098187253	6.51473772084866	6.59581691855585	7.48125049780441	4.70415265036656	4.49223776372054	7.05809998849341
TRINITY_DN5326_c0_g4_i10	0	0	3.90958111597968	0	0	0	0	0	0
TRINITY_DN5357_c0_g1_i4	3.28747229511907	0.596458139558986	0	4.11253333755398	0	0.369606070031838	3.60371535170319	0	2.45864447937567
TRINITY_DN2451_c0_g1_i1	4.85798099512757	5.21066160403939	5.73898395470051	6.20853676820676	5.95331180685723	6.19329865106882	0	0	0
TRINITY_DN32935_c0_g1_i1	0	0	0	5.24747185358586	5.58601408251252	6.19607584948215	5.120020095616	8.14665013129973	4.29027694180753
TRINITY_DN35542_c0_g1_i1	5.56608449051547	4.9934026421828	6.13858923496341	0	3.16494714061113	0	0	3.63552224145975	4.28887530000389
TRINITY_DN5222_c0_g2_i2	6.16988492602346	4.67055711574659	4.08644410868532	0	0	0	6.66650097366268	5.4027221768456	5.95791459863299
TRINITY_DN558_c1_g1_i1	4.85598969730848	5.25001411501037	5.18114231578022	5.94937151170194	5.74746796488496	5.56254772419912	0	0	0
TRINITY_DN5396_c6_g3_i1	6.738403064415	6.65530889062119	5.95891225692734	0	0	0	6.05106751995504	6.10181813422741	5.73395082050242
TRINITY_DN4325_c0_g1_i1	4.06168980607549	4.4479758500933	5.68158981722124	0	0	0	0	0	0
TRINITY_DN4626_c0_g1_i2	6.1810627846313	4.48645695576873	6.3891365546718	0	0	0	5.57295028458583	5.71910128011041	6.69660593807134
TRINITY_DN11980_c0_g1_i1	4.52067367673219	3.66471037684349	0	4.55936944202375	0	3.77452352959023	5.98966129924396	4.50233060171601	2.43135552157352
TRINITY_DN6388_c0_g1_i1	5.96659196775482	5.12821090236557	5.93635526085376	0	0	1.78910321750138	0	0	0
TRINITY_DN3133_c0_g1_i1	8.0649852141317	8.14019070319184	7.26762006517783	9.66153228434328	7.58139644367388	8.70866318063928	9.95406686923883	9.21350768028405	8.79561761155986
TRINITY_DN5362_c6_g6_i3	3.69499159352052	3.33542608663634	0	3.70851834455008	0	5.23829008350763	3.05102400302447	3.74727997234406	3.24853483613868
TRINITY_DN5274_c0_g3_i2	6.87042637190028	5.94478818297446	6.83386413713522	0	0	0.584000383285773	7.0998632483578	6.29917137804795	7.12700382036231
TRINITY_DN5072_c0_g1_i3	5.9980600748595	5.19097035461555	4.41683974191283	6.9793165782432	5.93593113975227	6.78181867984235	0	3.01506932171765	0
TRINITY_DN2846_c0_g1_i1	5.73882186931048	5.46070980467474	5.44310931333536	2.31121245463503	4.4832353586083	2.87617311443746	0	0	3.73357127092638
TRINITY_DN17409_c0_g1_i1	3.06091204958787	5.89292525848418	4.89549651892662	1.82822536035888	1.64015815496328	3.00701605056239	3.92628413290262	1.60169651648096	3.05866283937856
TRINITY_DN7127_c0_g1_i1	6.29046126702478	6.22315221236809	0	6.65849713665648	5.83958173728678	6.24737690633179	7.67659182018062	6.75379170654624	5.81293456175745
TRINITY_DN3973_c0_g1_i1	5.49627059108648	5.94570133299877	5.47476049957678	0	6.13319359866411	6.4947356048628	5.09068409010925	6.42804186524642	2.13487805434311
TRINITY_DN4093_c0_g1_i1	6.59126052462153	6.50833356844244	6.54439264917255	0	0	0	7.30511325588521	6.88259414361629	6.41462604710422
TRINITY_DN2623_c0_g1_i1	4.94195139251363	3.14632937343578	5.061214560269	5.73533262157683	5.51976204093239	6.10611795907107	4.49268641275173	5.19420527512194	5.47453338781159
TRINITY_DN11406_c0_g1_i1	6.13381009110603	9.75577221737886	6.44865321438125	0	0	0	8.50825828909369	7.34611477615312	8.2327998397009
